,user_id,name,review_count,yelping_since,useful,funny,cool,elite,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
1298,62472e1c8598c632ff5cc7174fa771c6,Matt,35,2009-07-13 03:38:39,54,10,11,,0,4.49,0,1,0,0,0,1,0,1,1,0,0
1299,5b2ea9dba6691f0174bee11d75596b87,Melissa,30,2011-05-30 23:39:49,36,14,12,,4,4.27,0,1,0,0,0,0,0,0,0,2,0
1300,bd63715e51df4780d7e7d820e00f6d62,Anita,111,2013-08-27 13:53:02,118,23,49,"2015,2016,2017,2018",10,4.09,5,1,0,0,1,2,9,5,5,6,2
1301,067be249162c48159ee7a3cb5f8ea5a2,Angel,52,2014-08-29 23:44:30,140,10,18,"2017,2018",8,3.85,1,0,1,0,0,1,4,2,2,2,6
1302,4041ead78277ea6dd46812784f9f1365,Thomas,110,2012-11-30 20:31:24,126,108,30,2018,0,3.46,0,0,0,0,0,8,3,2,2,0,0
1303,dd7b222a9fbf43939c0f874585f984a1,Conan,190,2013-01-23 00:33:21,106,22,33,"2015,2016,2018",4,3.88,2,1,1,0,0,1,2,7,7,1,1
1304,06bd09f5529b4a23235b678144c7b7a1,Don,242,2008-04-14 20:48:39,228,77,128,"2012,2013,2014,2015",11,3.84,12,4,4,0,0,8,19,19,19,20,0
1305,d5b5a090c6f7809f434aeaecc927190b,Missy,109,2011-10-09 22:40:34,132,44,74,"2015,2016",6,4.48,13,2,0,1,1,5,9,5,5,7,3
1306,fa0ae4679def13cbe2ab04e5a1372b9f,Lizzie,51,2010-06-11 03:43:13,33,24,11,,0,4.46,1,0,0,0,0,2,2,2,2,1,0
1307,f47f0793e5138323b02b8d77efc14fd0,Michael,630,2009-02-13 21:20:32,659,145,228,"2015,2016",27,3.83,4,5,2,0,0,14,14,6,6,8,0
1308,4467828f0803f0a54ab79bd2b112aadc,Mary,125,2012-02-01 19:13:26,251,49,99,"2012,2013,2014,2015",11,3.83,17,6,2,0,0,27,17,23,23,8,8
1309,10e389640f38598d3c9d590a31daaceb,Sabrina,112,2015-04-20 01:07:34,175,37,88,"2015,2016,2017,2018",6,3.58,3,0,0,0,0,2,1,6,6,8,1
1310,362c902d94c87c114be7c0315e2bd291,Naz,34,2013-11-16 20:46:31,30,1,5,,0,3.65,0,0,0,0,0,0,0,0,0,0,0
1311,8e37536c5e90ada89a052d3be6720e92,Gene,81,2008-06-14 21:08:16,123,51,61,"2008,2009,2010",2,3.76,1,1,0,0,0,8,4,4,4,0,1
1312,45916e8c13d43dcf9a51e6be198c196f,Douglas,157,2012-11-14 15:52:57,267,68,26,,2,2.95,0,1,0,0,0,4,0,0,0,1,0
1313,b6845fb9d200a2c29ca0311423d8fbe6,Diana,633,2011-05-12 20:29:57,690,73,281,"2012,2013,2014,2015,2016,2017,2018",21,4.09,12,3,1,1,0,16,15,15,15,17,1
1314,c07f2f0baa487568d63a3f424fee8a29,Jewela,61,2010-05-15 06:21:57,19,10,8,,2,2.87,0,0,0,0,0,0,1,0,0,0,1
1315,d0c034b0879a9205918858859734cc2a,Andrea,109,2016-01-28 16:30:49,116,28,20,"2016,2017",8,3.59,1,0,0,0,0,2,6,1,1,2,1
1316,434c38d8cfe7ef0f355899dde8338ee1,Colin,199,2011-05-07 19:28:24,331,67,233,"2015,2016,2017,2018",8,4.27,2,1,0,0,0,3,6,3,3,2,1
1317,25181eafc5388c1ee7604193e085ff79,Rena,85,2009-11-18 06:11:53,32,7,13,,0,4.45,0,0,0,0,0,0,0,0,0,0,0
1318,b94bbbf46175f4c197d0fba4f4bd05a2,Annie,114,2009-12-05 16:54:24,592,211,278,"2010,2011",13,3.42,33,10,5,5,6,35,119,41,41,23,10
1319,4e8cde4a12c5645102826a9549336a31,Lori,29,2015-06-18 22:43:45,0,0,0,,0,3.45,0,0,0,0,0,0,0,0,0,0,0
1320,19b67ab3282e57933082f7b2aaf75494,Holli,81,2013-12-10 01:12:42,74,13,12,"2017,2018",1,3.66,0,0,0,0,0,1,2,0,0,5,0
1321,e5771654bac6c16b3eaa69e09a7f372f,Ingrid,48,2010-10-14 03:31:22,140,53,83,2013,0,3.96,16,6,1,0,1,4,13,29,29,5,5
1322,9c0420eebaf2adab824a910451c227d3,Julia,44,2015-11-10 21:07:35,29,2,9,,1,4.04,0,0,0,0,0,0,0,2,2,1,0
1323,edabd18118b77b13869bc68d598c8656,Dusti,76,2013-07-07 03:27:38,107,29,18,,1,3.15,0,0,0,0,0,1,2,0,0,0,0
1324,67b5b64276402862240ed571f6808b1f,Shaju,42,2015-10-18 16:22:44,28,8,4,,0,3.69,0,0,0,0,0,0,0,0,0,0,0
1325,726a2d5b1db899667230b3727ee98b3b,Gerry,337,2012-01-28 22:04:15,604,118,304,"2014,2015,2016,2017,2018",16,4.02,3,1,0,1,0,10,11,8,8,8,4
1326,9da30ec77e3e4c6c875a7d308c59180e,Christine,42,2011-04-26 23:39:32,49,0,25,"2015,2016",8,4.19,0,0,0,0,0,0,3,2,2,0,0
1327,0adcaf13e76cd8bf62c95bc2638aff1f,Beth,129,2015-02-03 13:43:09,74,20,45,"2016,2017,2018",7,4.46,1,2,0,0,0,4,7,1,1,2,0
1328,4c75703aba2ccbb8faf8faadaa45af14,Ellen,239,2013-10-03 04:02:22,434,73,131,"2015,2016,2017,2018",14,3.67,5,2,0,0,0,1,11,8,8,14,3
1329,df7d538717d26b9c2531eb2d0fd051ed,Dave,79,2011-02-20 01:57:41,54,12,2,,0,2.54,0,0,0,0,0,1,0,0,0,0,0
1330,22fa388ac8cfa9f3e2a8af71075da889,Lindsay,34,2013-07-18 01:23:17,70,14,13,,1,2.87,1,0,0,0,0,1,2,1,1,1,0
1331,7781479de26c9422225a899c981279b8,Jen,30,2013-02-11 18:27:39,43,6,11,,2,3.43,0,0,0,0,0,0,0,0,0,0,1
1332,486f35defd87f922e0bf4e62601ee3bd,Sheena,106,2012-11-03 03:31:08,340,89,70,,2,2.81,0,0,0,0,0,8,1,2,2,1,2
1333,8b55bbf482e65abca06339d03d3a2915,Steve,35,2009-04-08 16:33:36,76,15,26,2012,4,4.18,0,3,0,1,0,3,0,3,3,2,0
1334,640c7ec704be25bfb07b56f0440435d7,Colleen,62,2012-07-16 01:09:41,149,32,20,,1,3.94,0,0,0,0,0,2,1,1,1,2,0
1335,3aa10e81f5bc8741e5242d3dcb76aaa2,John,185,2011-03-07 00:21:01,175,20,38,"2017,2018",4,4.34,6,1,0,0,0,6,3,9,9,6,2
1336,093e102282fbd72b0d8a0c3ae057bfb3,Andi,341,2009-09-27 22:39:03,875,189,355,"2010,2011,2012,2013,2014,2015,2016,2017,2018",27,3.87,24,1,2,0,2,20,26,50,50,44,2
1337,363569f060b9aca0b6c87c741b48bbf9,Ryan,357,2015-04-20 01:20:17,468,147,234,"2015,2016,2017",17,3.27,4,1,0,0,0,10,10,13,13,4,9
1338,1ecc16f91b7f9c9f68683645449fe987,Mary,32,2016-10-02 05:49:03,24,12,4,,1,4.09,0,0,0,0,0,0,1,0,0,0,0
1339,880c301892a5b7c6d96714d847136a6c,Eydie,84,2013-08-16 22:54:19,93,60,50,,8,3.33,3,2,0,0,0,8,7,11,11,3,5
1340,69cccfca8dde686841b6d3668483ca87,Bill,131,2013-10-23 15:39:59,180,37,53,"2015,2016,2017,2018",7,3.82,13,1,0,0,0,16,7,17,17,3,2
1341,8c005f5dabbb34c7e77ae44545649a96,William,356,2009-01-30 02:35:54,744,225,292,"2012,2013,2014,2015,2016,2017,2018",12,3.57,4,0,0,0,1,5,26,13,13,1,5
1342,58c090576cb77ac2fc625d0c6f8348c9,Judy,41,2013-09-03 00:39:58,43,7,16,2018,2,3.4,0,0,0,0,0,1,0,1,1,0,0
1343,c5d26e2a85fedba2ab9985af5c45d698,Annamaria-Guarneri,209,2014-12-21 16:13:43,277,185,138,,8,3.7,0,1,0,0,0,4,4,2,2,1,2
1344,67aaba52c9008a1b65cb7c4395eebd90,Eric,50,2009-05-27 16:24:27,127,48,17,,3,2.95,0,2,0,0,0,3,6,2,2,2,2
1345,d2c791b4788469e4ddd88b6eb9ef970f,Paula,95,2013-05-08 03:25:25,61,19,30,"2017,2018",1,4.76,0,0,0,0,0,0,0,0,0,0,1
1346,9ad51d96553674961e79289652c55d11,Rahim,107,2010-02-19 03:10:03,122,27,45,"2016,2017,2018",7,4.03,1,2,0,0,0,1,7,4,4,4,0
1347,3a02956d17ae8e2f99f3e80e8a458788,Jeff,39,2014-02-06 19:56:43,30,3,14,,0,4.44,1,0,0,0,0,0,0,0,0,0,0
1348,1624cb08cf9f8d3d9b97538b71a97635,Mitch,1039,2010-11-23 21:32:01,3155,770,1504,"2013,2014,2015,2016,2017,2018",46,3.43,23,11,4,0,0,79,101,54,54,66,2
1349,fe7d53fa291feb309619469eb7cddeeb,Lily,70,2015-12-22 01:05:02,65,8,20,"2017,2018",5,2.93,1,0,0,0,0,0,1,2,2,1,0
1350,951812418f9c851aa3224bf35930ab85,Adrian,33,2013-03-21 03:48:23,19,5,2,,2,2.74,0,0,0,0,0,0,0,1,1,1,0
1351,fd8c2b890cf5e0c9e55936798f03690b,April,37,2013-04-08 20:26:45,22,7,6,,0,3.92,0,0,0,0,0,0,4,1,1,0,0
1352,5bfa92473032d986ac751ebaa6581cab,M.,33,2013-06-08 01:54:16,104,11,32,,5,4.03,2,0,0,0,0,0,4,1,1,1,1
1353,89264b520fffb8315d8daed7ce0dab63,Marie,50,2015-09-03 00:06:46,26,5,16,2018,2,4.09,0,0,0,0,0,2,0,0,0,0,0
1354,1671c574528454ffb4c7e59d7ac95aff,Tiffany,229,2014-10-31 03:03:41,173,34,112,"2016,2017,2018",15,3.88,1,0,0,1,0,3,4,4,4,1,6
1355,600552b65091f770329bdfaf25719c20,Kevin,114,2011-08-29 22:09:47,120,24,38,,3,4.11,0,0,0,0,0,1,0,0,0,0,0
1356,0397cfca2261105d81a528821739b2bc,Carl,149,2012-04-26 00:34:07,101,25,47,"2016,2017",3,4.25,3,2,1,0,0,1,4,5,5,7,1
1357,5d71364821d8afe0b8071c55acb6a73e,Treacy,42,2008-09-23 03:14:17,92,74,50,,7,4.38,14,1,1,0,0,4,5,2,2,2,1
1358,9a46ba59769a1dd864f0fcdc48be40b1,Emily,155,2016-12-21 22:09:59,171,44,96,"2017,2018",15,4.31,0,3,1,0,0,7,6,5,5,11,1
1359,6fecd4cd667ab35f3607618873b484d7,Ozzie,47,2013-12-31 00:23:43,48,12,19,,2,3.71,2,0,0,0,0,1,3,0,0,0,0
1360,57ed833aacd7121e4db7c8a723703e34,Candy,78,2011-07-23 07:36:08,133,26,38,,4,4.12,1,0,1,0,0,0,1,1,1,4,0
1361,39173789a763712fba45b4872084a337,Kenny,68,2016-04-04 23:14:27,38,9,12,"2017,2018",4,4.21,1,1,0,0,0,0,0,2,2,1,0
1362,a6ff703ba17b8cd963cfc5ef67ea2901,Connor,57,2014-08-12 23:10:36,27,4,10,,0,4.12,0,0,0,0,0,0,1,0,0,0,0
1363,d906dcb1fcfa1c69573ed9c35114560f,Champagne,64,2008-02-11 22:37:10,100,52,21,2012,2,3.71,1,0,0,0,0,3,1,0,0,1,0
1364,2b482dc810df6f8b7cb867745190c816,Lyndsay,64,2008-03-17 14:11:17,212,94,79,2009,11,3.89,4,1,0,2,0,4,9,7,7,0,0
1365,79b13b71c58dc5d3b4dd32b132460d5a,Monica,36,2016-01-24 02:44:53,34,7,14,"2017,2018",5,3.75,4,0,0,0,0,2,0,1,1,4,4
1366,d83e5b118dc638feab006e177e7cde82,Angie,62,2012-03-11 17:06:38,71,20,9,2015,4,3.98,0,0,0,0,0,0,5,1,1,3,2
1367,ee374d6ea08926787890e883d5b84f17,Aaron,30,2008-05-20 03:49:46,55,10,29,,1,3.44,4,0,0,1,0,1,3,1,1,1,1
1368,e37d4e1ea6b1140c3b62886569800a5c,Jeremiah,135,2012-10-02 22:06:49,222,216,38,,10,2.18,0,1,0,0,0,8,2,0,0,0,1
1369,93f353a9eafecc0e67c058cc2a62b72c,Caitlin,67,2011-04-24 23:49:06,58,13,19,,2,4.03,0,0,0,0,0,1,1,3,3,0,1
1370,f890272e496d57ac037a8b5bdc3236f4,William,193,2011-08-23 00:29:36,756,338,336,"2012,2013,2014,2015,2016,2017",22,3.59,21,4,1,1,0,18,18,29,29,49,0
1371,40d8358a4ed68aca5ab59931129c9dfc,Margarita,64,2017-01-23 00:33:26,59,10,25,2018,4,3.81,0,0,0,0,0,2,0,3,3,1,0
1372,a842fe3d16a79d373cb085d2e95fee13,Tyler,255,2008-04-07 04:00:48,580,439,346,"2009,2010,2011,2012,2013,2014",10,3.75,45,6,1,1,2,15,11,32,32,15,1
1373,264150f2a35de0dd73c699dafc271b7d,Brittany,63,2012-02-04 03:14:32,76,36,67,"2017,2018",8,4.48,1,0,1,0,0,4,4,3,3,1,1
1374,34a86da9c995cb6af546d3e62af7becf,Miki,62,2013-05-12 14:58:37,10,2,4,,0,3.42,0,0,0,0,0,1,0,0,0,0,1
1375,71590a6d7488097039e1b59d89850b57,Gina,31,2015-05-10 00:47:44,71,6,14,,0,3.3,0,0,0,0,0,0,0,0,0,1,0
1376,3392270a7a8581c63e447b8bdf78f83b,AllYson,214,2011-06-21 03:39:23,197,35,43,2018,17,3.61,2,0,0,0,0,2,6,4,4,1,1
1377,eaabd1b36f9716fb933f0de1f4a016bc,Jill,429,2007-01-29 23:53:22,597,110,121,"2012,2013,2014,2015,2016,2017,2018",15,3.47,2,1,0,0,0,6,19,5,5,3,1
1378,57fe3ae39068407808103b26e883339e,Kevin,60,2011-06-22 02:28:27,82,9,30,,0,4.78,0,0,0,0,0,0,1,0,0,0,0
1379,eb07fdb0b0c136f03ca572b487dff57f,Cesar,45,2016-01-06 07:28:45,9,4,9,,4,4.7,1,0,0,0,0,0,0,0,0,0,0
1380,fabf8b255d50cb19679e63e14d969ea7,joe,93,2007-04-28 16:18:27,141,369,76,,7,4.29,3,2,0,1,0,7,3,4,4,1,2
1381,de361721268ce93a207d59fedecdad67,Thomas,67,2013-08-19 18:41:37,137,27,61,"2014,2015",5,3.41,4,0,0,0,0,2,8,7,7,6,2
1382,b93759aa69b91752201a84fe9eab82cd,Clairin,194,2014-06-18 16:21:28,394,189,274,"2016,2017,2018",19,4.48,2,0,3,2,0,15,27,14,14,7,4
1383,c47cdb0d29645860914bc572633d5a52,Karyn,98,2010-11-10 03:43:17,276,49,77,"2017,2018",8,3.49,3,2,1,0,0,12,14,4,4,2,5
1384,392251d8b3ac395e2a24b666da3510ce,Erica,47,2012-05-30 22:14:05,55,10,12,,2,4.0,1,1,0,0,0,3,5,1,1,0,0
1385,f2965ed04f446aa83eea31b556874ea7,Lori,58,2012-01-03 07:49:23,50,25,23,,5,4.41,1,1,0,0,0,2,2,0,0,0,0
1386,1aa09df022d25946c1658b8e02afe852,Mike,79,2009-04-12 04:24:46,92,29,24,,2,3.99,0,0,0,0,0,1,0,0,0,0,0
1387,9103e0cf20bcbd55a332193e3fc67780,Victoria,39,2015-01-28 20:30:12,28,6,5,,1,3.58,0,0,0,0,0,2,1,0,0,0,0
1388,6472268d2f341df65388a2b16feecb91,Lauren,288,2009-11-12 04:26:28,365,65,62,,6,3.17,1,1,0,0,0,8,2,2,2,1,0
1389,8f16b5ea08eab6325798a7852b2c2e77,Daniel,34,2010-08-19 08:47:13,43,17,16,,0,3.31,0,0,0,0,0,0,1,0,0,0,0
1390,f628d8bd11576665e809b19603dc49f8,MaryDan,98,2014-08-10 21:43:24,69,8,17,"2017,2018",2,4.46,2,0,0,1,0,4,4,10,10,0,7
1391,b3081a0d638dc17f00e3a1e322f68e72,Elis,116,2015-02-05 00:36:06,52,5,12,"2017,2018",2,3.85,1,1,0,0,0,0,2,0,0,0,1
1392,e732a2212b8876514117e6a28b940e56,Laurie,83,2014-08-04 12:27:08,60,21,11,,1,3.41,1,2,0,0,0,0,4,2,2,0,0
1393,0ef456d039072347c1558c61ac6fd15c,Aaron,88,2015-02-15 19:53:00,128,25,60,"2016,2017",5,4.27,2,0,0,0,0,0,5,2,2,0,3
1394,033e4964657d93deb32c5a396fef2c65,Catherine,43,2016-07-07 21:43:14,21,1,11,"2017,2018",2,3.25,0,0,0,0,0,4,1,2,2,5,0
1395,d755f47b00cdde6de76e0b716ff69bc9,Matthew,79,2011-03-25 20:26:35,38,18,23,,2,3.73,0,0,0,0,0,2,1,1,1,0,1
1396,6443487229359699929e54751ba5d36f,Christel,100,2014-01-10 17:26:34,24,9,20,,2,3.79,0,0,0,0,0,0,3,0,0,3,0
1397,83addc52145b82d51bf9e4d21d5c7699,Jay,86,2012-12-29 16:10:21,23,5,4,,2,4.52,0,0,0,0,0,3,0,1,1,0,0
1398,d2ca33ac35d2578e62deb4cb96bb15b4,Marla,101,2010-10-23 18:11:06,153,20,30,2018,2,3.86,0,1,0,0,0,3,0,2,2,3,0
1399,eab9a6d70b1fcba4d6bbeb0d284d8959,Isabel,61,2013-06-10 21:19:00,83,18,45,"2015,2016",5,4.08,5,0,0,0,0,0,0,3,3,2,3
1400,3b8451d41402bf429c6cb2bdf5e9d5aa,Alex,103,2010-03-18 19:29:38,317,135,168,"2011,2012,2013,2014,2016",13,3.74,17,6,1,0,0,9,11,19,19,8,0
1401,37c066386ff99f3f02333b73f9c6f320,David,47,2013-06-30 23:48:48,49,7,41,2016,2,4.6,2,1,0,0,0,1,2,0,0,3,0
1402,78d7cb77946aaa5191b3484168e7725f,Mike,79,2013-11-04 02:54:22,20,8,1,,1,3.39,0,0,0,0,0,0,0,0,0,0,0
1403,19f682ea2640106d70a27c9a3d3e06f0,Valery,827,2009-12-16 01:52:28,1277,306,504,"2011,2012,2013,2014,2015,2016,2017,2018",137,3.56,54,17,2,8,22,79,92,65,65,84,39
1404,ea431e9aacf4ea47b2bafb6538dab89b,Michael,52,2016-01-09 16:54:40,22,2,8,,0,3.78,0,0,0,0,0,0,1,0,0,0,0
1405,c8beb5034f84e134b300c2b0eefb9d11,Ken,118,2011-03-30 20:06:15,43,8,14,,1,4.04,0,0,0,0,0,0,0,0,0,3,0
1406,41ed1a84f82af9db7d184f8cb4b577c2,Lissa,46,2014-06-23 16:50:02,36,8,4,,0,3.6,0,0,0,0,0,0,0,0,0,0,0
1407,8e23a7a9fd978aa97c7d8ad96e7d88d3,Cris,26,2011-03-13 22:23:05,43,6,11,,3,4.48,2,5,0,0,0,0,5,0,0,1,0
1408,b7d0b92c1f56e2df82041531074bbf36,Olivier,82,2017-03-27 20:32:01,22,7,8,2018,2,3.58,0,0,0,0,0,0,0,0,0,2,0
1409,d13d67e91a265de0157b2661bd20d717,Jessica,124,2010-02-27 01:09:21,427,108,60,,7,3.28,0,1,0,0,0,9,5,5,5,4,0
1410,4542933e260bc9fc0ba19172268dbe1b,Connie,90,2014-10-27 15:52:29,21,5,17,,2,4.75,0,0,0,1,0,0,1,1,1,0,0
1411,856e4a5bd4f19673dbb49074f6a15e97,Adam,118,2009-03-09 17:05:38,155,21,34,,3,3.54,1,0,0,0,1,1,1,2,2,2,1
1412,11db2eeb2dc602607ee16ffc93a0db11,Lorenia,86,2012-09-02 05:50:38,97,31,50,,5,3.67,2,1,0,0,0,2,0,2,2,2,0
1413,46a7aa4783861b5c3a47753cecd725d2,Gene,62,2012-03-12 00:21:40,51,17,2,,1,3.23,0,0,0,0,0,0,1,0,0,0,0
1414,e0e5435daadf2df3c1c6f4dc0cd04353,Nancy,162,2015-04-15 17:59:53,243,50,135,"2016,2017,2018",8,4.24,6,1,0,0,0,9,7,15,15,3,0
1415,727a05785d140dfec8695951e7b33a03,Shanna,44,2015-11-08 01:17:30,61,25,6,,0,2.9,0,0,0,0,0,0,1,0,0,0,0
1416,ec33d81224ade7e5349580317fdd7215,Scott,38,2011-11-10 09:21:29,163,59,33,,2,2.42,3,1,0,0,0,13,18,4,4,4,0
1417,b32e7571f97c6e18cc2a1e6b9917b1aa,Danielle,53,2012-10-22 18:09:08,95,15,20,,1,3.69,1,0,0,0,0,0,4,0,0,2,0
1418,2335d4d39eeafad9b03222b150516187,Richard,76,2009-04-06 08:33:46,78,15,18,,1,3.62,0,1,0,0,0,2,2,0,0,0,0
1419,6872832a0f752b102edecaf3c1026eed,Nathan,33,2013-06-01 15:32:16,40,9,31,,1,3.69,0,0,0,0,0,1,4,2,2,0,1
1420,00e5404713eee1ac332c64bd54bf1b70,Heather,56,2012-10-21 01:46:49,79,20,22,"2015,2016",1,4.0,1,0,0,0,0,0,8,11,11,4,1
1421,ae579546190803ba2c40bec698862f81,Jim,125,2011-02-27 05:09:00,180,71,83,"2011,2012",2,3.54,2,2,0,0,1,10,8,8,8,7,0
1422,64c383430c033269f8464db1acc33bca,Vic,2665,2010-09-04 20:32:12,7999,3657,4608,"2012,2013,2014,2015,2016,2017,2018",180,3.81,134,57,17,7,1,226,332,451,451,152,125
1423,b162a4feb8356525209820cca41d36c2,Henry,923,2006-08-09 07:18:48,943,477,520,"2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018",29,3.65,30,6,5,2,1,7,41,60,60,15,3
1424,d38080b0e90afd885644dcd2206bb38a,Jeremiah,56,2009-10-06 02:26:18,53,11,23,"2011,2012",1,4.05,0,1,0,1,0,8,1,5,5,1,0
1425,ee8ba38757bc2eae9981747edbd8a369,Rebecca,39,2012-09-23 20:39:40,72,19,16,,0,3.27,0,0,0,0,0,2,3,1,1,1,0
1426,a52a75366afe129ef226d423e50160b6,hangover,73,2011-01-29 03:25:26,111,53,55,,2,3.86,2,0,0,0,0,4,4,4,4,1,0
1427,5f63fa40e82db005f45b74a000427636,Matthew,320,2014-02-14 15:58:59,441,92,166,"2015,2016,2017,2018",17,4.07,10,1,0,2,0,4,14,4,4,7,5
1428,c5527355f3aacf3e62027875f5f02874,Lisa,56,2010-09-19 00:27:12,57,16,11,,5,4.02,0,0,0,0,0,2,1,1,1,0,0
1429,538f445179f0f2e7696ff11d9fd9b167,Barry,53,2015-02-01 16:03:15,52,18,13,,0,2.36,0,0,0,0,0,0,1,0,0,0,0
1430,d5d4f238350a9969bcfcc8b45b5fdd84,Bridgette,43,2014-03-31 15:36:26,10,3,2,,0,3.37,0,0,0,0,0,0,0,0,0,0,0
1431,5c4293d3428af85b1f55bd3ba8ef832d,D,83,2010-12-09 01:07:32,109,20,24,,2,3.32,0,0,0,0,0,2,2,0,0,0,0
1432,e14a89c2dfc14a4a01eb6dc7bf5354d8,Christopher,165,2017-02-02 03:02:49,644,285,502,"2017,2018",10,4.35,3,0,0,0,0,2,13,18,18,15,9
1433,1d2f9f6443932599254263395085b1aa,Lindsay,165,2016-04-06 14:40:17,68,6,27,"2017,2018",6,3.49,0,0,1,0,0,0,2,0,0,2,0
1434,28746e682875ad2bf7f1b6fdfc909ace,Toshi,118,2008-02-18 08:55:42,113,48,49,,2,3.04,0,2,0,0,0,5,8,1,1,1,0
1435,53c0a29320f47999cbfd592cfd76c430,Kathleen,87,2008-06-26 00:46:09,124,23,23,,3,3.59,0,1,0,0,0,5,2,0,0,1,0
1436,f16a831c2ac51cc0db82307bf09c7ab7,Adam,149,2012-11-11 04:19:59,151,89,71,"2014,2015,2016,2017",3,3.61,6,2,1,0,0,8,11,20,20,10,2
1437,13538c068bd7d93879a35dc633a2bf63,Jasmin,40,2014-05-21 00:31:03,97,23,13,,3,3.76,1,0,0,0,0,0,0,0,0,2,0
1438,8a37fbba38b63589a3406353c3c9ba83,Jessica,37,2013-05-17 21:25:11,65,8,13,,2,2.76,0,0,0,0,0,0,0,0,0,0,0
1439,86d2df9f091f281aa81bfa24fec2a489,Eva,32,2010-12-21 05:51:09,92,10,8,,3,4.47,0,0,0,0,0,1,4,0,0,1,0
1440,ffda5b7802d434787f65b8173dcdb5af,Sara,122,2013-07-01 19:35:57,190,41,63,"2015,2016,2017",8,3.87,0,0,0,0,0,7,6,5,5,1,0
1441,59c52c7a858503d1bb970923e08d1b0c,Rose,73,2014-05-24 18:17:35,113,40,39,2017,2,3.89,0,0,0,0,0,4,7,1,1,0,0
1442,b0ed48ecbac98c88372c48b799163bce,Emily,193,2010-03-25 22:11:49,267,63,116,"2017,2018",14,4.05,2,0,1,0,0,2,3,1,1,1,5
1443,76b8aae276769dc23ef6bf367509c378,Josh,42,2012-12-13 03:26:38,38,42,10,,0,3.51,1,0,0,0,0,2,0,0,0,0,1
1444,d724907c9cfaa9dc95731261ceebd0a3,Melissa,112,2017-07-25 22:45:32,14,0,3,,2,3.99,0,0,0,0,0,0,2,1,1,1,2
1445,b5da5c31790e16b4ea3835cb7b547a19,Ann,108,2014-07-22 19:38:44,503,224,430,"2017,2018",21,4.61,14,2,0,0,0,4,25,26,26,13,28
1446,508bbb694e8a0e2a86f873c5273883fb,Glen,32,2012-03-04 21:14:04,51,25,12,,1,3.76,1,0,0,0,0,2,1,2,2,1,0
1447,773edd3af2599bd46e4bdcbffd50ada4,James,156,2015-03-15 22:22:26,96,24,36,"2017,2018",2,4.07,0,1,0,0,0,2,1,0,0,0,0
1448,6f88c55b8121b2b4ee2647d5cccc1ef7,Debbie,116,2011-05-30 05:12:16,142,24,15,,1,3.33,1,0,0,0,0,1,0,1,1,0,0
1449,d9857a5a501e05d38a545ceb4fa3d0c7,Anisha,196,2015-07-22 14:39:42,257,70,122,2018,16,4.06,1,1,0,0,0,11,8,5,5,6,2
1450,72c4fe63ad369be7196ac393782ca501,Jurenda,38,2012-03-20 13:05:50,37,7,5,,0,3.45,0,1,0,0,0,0,0,0,0,0,0
1451,4d866a0bb9a86e1d0f9e718844d96eca,Angela,63,2011-05-28 01:59:22,89,2,63,,2,4.4,4,0,0,0,0,1,2,0,0,1,2
1452,5b42e8f80ef897e85defa9af4441b733,Sabrina,232,2010-09-19 01:28:00,981,375,599,"2016,2017,2018",30,3.51,18,5,0,1,0,47,91,91,91,18,9
1453,51b94de0f50bba92ccd63f0a737ce4f4,Bob,30,2011-12-30 17:34:02,23,7,6,,2,3.65,1,0,0,1,0,1,3,0,0,0,0
1454,ebd0c30b6803492913c12af1760e139d,Tracy,297,2011-12-22 18:53:23,476,86,152,,9,3.66,0,0,1,0,0,3,5,1,1,6,0
1455,905713469c383383516f4961932cc2ee,Anmol,106,2014-11-29 02:59:06,19,7,8,,1,3.73,0,1,0,0,0,1,3,5,5,1,0
1456,defe6f34ffdf1155911d6fa76d7e3b38,leigh,95,2011-11-18 19:08:17,86,6,21,,0,4.07,0,1,0,0,0,1,2,0,0,0,1
1457,7790ed6928913eafd608736917ea6cc7,Mary,43,2012-09-01 04:31:24,36,6,9,,0,3.2,0,0,0,0,0,0,0,0,0,0,0
1458,4d226812102a897d1941f17a1b74fb35,Desiree,95,2014-10-23 00:23:34,211,115,146,2018,9,3.68,3,0,0,1,0,3,8,6,6,4,1
1459,e39bce2a7bb54827ba1c5686aaa2d60f,Yvonne,89,2013-10-08 03:20:49,100,17,21,,1,3.31,0,0,0,0,0,0,2,0,0,1,0
1460,6681012b8f9138002df276356a2c6150,Anj,97,2011-06-30 14:58:37,163,33,39,,4,3.65,6,0,0,0,0,1,4,0,0,0,0
1461,fd07cfbbc644a478a0c7fab9457e5cff,Allison,122,2015-05-19 03:11:43,76,19,18,"2016,2017,2018",4,3.27,2,0,0,0,0,1,5,4,4,1,0
1462,b2456853cdd8d64767bd9e763526aac6,Will,61,2011-12-07 16:29:05,39,11,6,,1,3.41,0,0,0,0,0,0,0,0,0,0,0
1463,f357832786636fad42f7675d82913c2e,Belle,33,2012-03-02 23:55:12,161,31,39,,8,3.91,3,1,0,0,0,5,2,3,3,6,0
